StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:39.010000,CANCELLED,CANCEL,MSFT,SELL,LIMIT,DAY,346.130000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081880,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:31:50.010000,CANCELLED,CANCEL,HD,SELL,LIMIT,DAY,373.710000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081881,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:31:01.198315,CANCELLED,CANCEL,GS,BUY,LIMIT,DAY,411.030000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081882,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:31:07.010000,CANCELLED,CANCEL,DOW,BUY,LIMIT,DAY,57.470000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081883,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:31.010000,CANCELLED,CANCEL,IBM,BUY,LIMIT,DAY,121.570000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081884,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:35.010000,CANCELLED,CANCEL,CSCO,BUY,LIMIT,DAY,57.400000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081885,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:31:06.010000,CANCELLED,CANCEL,CRM,BUY,LIMIT,DAY,308.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081886,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:31.010000,CANCELLED,CANCEL,CAT,BUY,LIMIT,DAY,205.240000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081887,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:46.268805,CANCELLED,CANCEL,HON,SELL,LIMIT,DAY,224.520000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081888,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:32.010000,CANCELLED,CANCEL,DIS,BUY,LIMIT,DAY,173.110000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081889,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:56.010000,CANCELLED,CANCEL,BA,BUY,LIMIT,DAY,206.570000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081890,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:41.816308,CANCELLED,CANCEL,AXP,SELL,LIMIT,DAY,200.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081891,,,
Toy,2021-Nov-05 13:30:30,2021-Nov-05 13:30:40.010000,CANCELLED,CANCEL,CVX,BUY,LIMIT,DAY,114.290000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081892,,,
Toy,2021-Nov-05 13:30:32,2021-Nov-05 13:30:56.386255,CANCELLED,CANCEL,IBM,SELL,LIMIT,DAY,131.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081893,,,
Toy,2021-Nov-05 13:30:32,2021-Nov-05 13:31:41.010000,CANCELLED,CANCEL,CAT,SELL,LIMIT,DAY,205.730000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081894,,,
Toy,2021-Nov-05 13:30:33,2021-Nov-05 13:31:26.010000,CANCELLED,CANCEL,DIS,SELL,LIMIT,DAY,175.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081895,,,
Toy,2021-Nov-05 13:30:36,2021-Nov-05 13:31:05.010000,CANCELLED,CANCEL,CSCO,SELL,LIMIT,DAY,58.180000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081896,,,
Toy,2021-Nov-05 13:30:40,2021-Nov-05 13:31:01.743644,FILLED,FILL,MSFT,BUY,LIMIT,DAY,337.490000,100,0,100,0,337.490000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081897,,,
Toy,2021-Nov-05 13:30:41,2021-Nov-05 13:31:17.010000,CANCELLED,CANCEL,CVX,SELL,LIMIT,DAY,114.300000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081898,,,
Toy,2021-Nov-05 13:30:42,2021-Nov-05 13:31:00.693442,FILLED,FILL,AXP,BUY,LIMIT,DAY,176.670000,100,0,100,0,176.670000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081899,,,
