StrategyName,EntryTime,LastModTime,State,LastUpdateType,Symbol,Side,Type,TIF,Price,Quantity,DisplayQuantity,FilledQty,Remains,AvgFillPrice,ExecutionCost,Account,Trader,Broker,MarketCenter,OrderId,Tag,Reason,Closure
Toy,2021-Nov-05 13:31:56,2021-Nov-05 13:32:44.742864,CANCELLED,CANCEL,GS,BUY,LIMIT,DAY,333.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081258,,,
Toy,2021-Nov-05 13:31:57,2021-Nov-05 13:32:28.010000,CANCELLED,CANCEL,MSFT,SELL,LIMIT,DAY,337.540000,-200,0,-67,-133,337.540000,0.586980,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081259,,,
Toy,2021-Nov-05 13:31:57,2021-Nov-05 13:32:02.010000,CANCELLED,CANCEL,CSCO,BUY,LIMIT,DAY,57.230000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081260,,,
Toy,2021-Nov-05 13:32:00,2021-Nov-05 13:32:12.199824,FILLED,FILL,CRM,SELL,LIMIT,DAY,309.140000,-100,0,-100,0,309.140000,0.812474,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081261,,,
Toy,2021-Nov-05 13:32:03,2021-Nov-05 13:32:05.260519,FILLED,FILL,CSCO,SELL,LIMIT,DAY,57.240000,-100,0,-100,0,57.240000,0.248218,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081262,,,
Toy,2021-Nov-05 13:32:04,2021-Nov-05 13:32:25.186552,CANCELLED,CANCEL,HON,BUY,LIMIT,DAY,223.960000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081263,,,
Toy,2021-Nov-05 13:32:04,2021-Nov-05 14:06:08.408175,FILLED,FILL,DIS,SELL,LIMIT,DAY,175.000000,-200,0,-200,0,175.000000,1.024000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081264,,,
Toy,2021-Nov-05 13:32:04,2021-Nov-05 20:00:00,CANCELLED,CANCEL,CVX,BUY,LIMIT,DAY,110.720000,200,0,0,200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081265,,,
Toy,2021-Nov-05 13:32:14,2021-Nov-05 13:32:21.010000,CANCELLED,CANCEL,IBM,SELL,LIMIT,DAY,131.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081266,,,
Toy,2021-Nov-05 13:32:22,2021-Nov-05 13:32:30.010000,CANCELLED,CANCEL,IBM,BUY,LIMIT,DAY,121.830000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081267,,,
Toy,2021-Nov-05 13:32:22,2021-Nov-05 20:00:00,CANCELLED,CANCEL,CSCO,BUY,LIMIT,DAY,56.060000,200,0,0,200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081268,,,
Toy,2021-Nov-05 13:32:26,2021-Nov-05 13:32:48.010000,CANCELLED,CANCEL,HON,SELL,LIMIT,DAY,224.170000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081269,,,
Toy,2021-Nov-05 13:32:29,2021-Nov-05 13:32:31.156751,FILLED,FILL,MSFT,BUY,LIMIT,DAY,337.150000,67,0,67,0,337.150000,0.080400,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081270,,,
Toy,2021-Nov-05 13:32:31,2021-Nov-05 13:33:31.074582,CANCELLED,CANCEL,IBM,SELL,LIMIT,DAY,122.210000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081271,,,
Toy,2021-Nov-05 13:32:42,2021-Nov-05 13:43:01.010000,CANCELLED,CANCEL,CRM,BUY,LIMIT,DAY,308.600000,200,0,65,135,308.600000,0.078000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081272,,,
Toy,2021-Nov-05 13:32:44,2021-Nov-05 13:33:55.010000,CANCELLED,CANCEL,BA,BUY,LIMIT,DAY,206.570000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081273,,,
Toy,2021-Nov-05 13:32:45,2021-Nov-05 13:33:35.161555,CANCELLED,CANCEL,GS,SELL,LIMIT,DAY,412.170000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081274,,,
Toy,2021-Nov-05 13:32:49,2021-Nov-05 13:33:05.143344,CANCELLED,CANCEL,HON,BUY,LIMIT,DAY,223.880000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081275,,,
Toy,2021-Nov-05 13:32:55,2021-Nov-05 13:34:06.010000,CANCELLED,CANCEL,HD,SELL,LIMIT,DAY,374.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081276,,,
Toy,2021-Nov-05 13:32:59,2021-Nov-05 13:33:12.614906,CANCELLED,CANCEL,CAT,SELL,LIMIT,DAY,205.630000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081277,,,
Toy,2021-Nov-05 13:33:00,2021-Nov-05 13:33:45.010000,CANCELLED,CANCEL,MSFT,SELL,LIMIT,DAY,337.090000,-200,0,-50,-150,337.090000,0.437541,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081278,,,
Toy,2021-Nov-05 13:33:02,2021-Nov-05 13:33:07.647922,FILLED,FILL,DOW,SELL,LIMIT,DAY,57.960000,-100,0,-100,0,57.960000,0.249830,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081279,,,
Toy,2021-Nov-05 13:33:06,2021-Nov-05 13:33:06.010000,REJECTED,REJECT,HON,BUY,LIMIT,DAY,0.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081280,,non-market orders must have a positive limit price,
Toy,2021-Nov-05 13:33:07,2021-Nov-05 13:33:07.010000,REJECTED,REJECT,HON,BUY,LIMIT,DAY,0.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081281,,non-market orders must have a positive limit price,
Toy,2021-Nov-05 13:33:08,2021-Nov-05 13:33:08.010000,REJECTED,REJECT,HON,BUY,LIMIT,DAY,0.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081282,,non-market orders must have a positive limit price,
Toy,2021-Nov-05 13:33:12,2021-Nov-05 13:33:12.010000,REJECTED,REJECT,HON,BUY,LIMIT,DAY,0.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081283,,non-market orders must have a positive limit price,
Toy,2021-Nov-05 13:33:13,2021-Nov-05 13:34:23.010000,CANCELLED,CANCEL,CAT,BUY,LIMIT,DAY,199.100000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081284,,,
Toy,2021-Nov-05 13:33:13,2021-Nov-05 13:33:16.010000,CANCELLED,CANCEL,HON,BUY,LIMIT,DAY,223.830000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081285,,,
Toy,2021-Nov-05 13:33:15,2021-Nov-05 20:00:00,CANCELLED,CANCEL,DOW,BUY,LIMIT,DAY,55.680000,200,0,0,200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081286,,,
Toy,2021-Nov-05 13:33:17,2021-Nov-05 13:34:02.688205,FILLED,FILL,HON,SELL,LIMIT,DAY,224.070000,-100,0,-100,0,224.070000,0.621917,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081287,,,
Toy,2021-Nov-05 13:33:32,2021-Nov-05 13:33:38.396065,CANCELLED,CANCEL,IBM,BUY,LIMIT,DAY,121.760000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081288,,,
Toy,2021-Nov-05 13:33:36,2021-Nov-05 13:34:10.361678,CANCELLED,CANCEL,GS,BUY,LIMIT,DAY,333.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081289,,,
Toy,2021-Nov-05 13:33:39,2021-Nov-05 13:33:57.612303,FILLED,FILL,IBM,SELL,LIMIT,DAY,121.780000,-100,0,-100,0,121.780000,0.392787,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081290,,,
Toy,2021-Nov-05 13:33:46,2021-Nov-05 13:33:57.010000,CANCELLED,CANCEL,MSFT,BUY,LIMIT,DAY,336.000000,50,0,0,50,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081291,,,
Toy,2021-Nov-05 13:33:56,2021-Nov-05 13:34:05.010000,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081292,,,
Toy,2021-Nov-05 13:33:58,2021-Nov-05 13:34:01.975390,FILLED,FILL,MSFT,SELL,LIMIT,DAY,336.790000,-150,0,-150,0,336.790000,1.311614,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081293,,,
Toy,2021-Nov-05 13:34:03,2021-Nov-05 14:39:43.772217,FILLED,FILL,HON,BUY,LIMIT,DAY,224.140000,200,0,200,0,224.140000,0.240000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081294,,,
Toy,2021-Nov-05 13:34:06,2021-Nov-05 13:34:06.326615,FILLED,FILL,BA,BUY,LIMIT,DAY,218.660000,100,0,100,0,218.660000,0.120000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081295,,,
Toy,2021-Nov-05 13:34:07,2021-Nov-05 13:34:12.010000,CANCELLED,CANCEL,HD,BUY,LIMIT,DAY,372.700000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081296,,,
Toy,2021-Nov-05 13:34:07,2021-Nov-05 13:34:07.010000,REJECTED,REJECT,IBM,BUY,LIMIT,DAY,0.000000,200,0,0,200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081297,,non-market orders must have a positive limit price,
Toy,2021-Nov-05 13:34:08,2021-Nov-05 20:00:00,CANCELLED,CANCEL,IBM,BUY,LIMIT,DAY,121.870000,200,0,0,200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081298,,,
Toy,2021-Nov-05 13:34:11,2021-Nov-05 13:34:44.010000,CANCELLED,CANCEL,GS,BUY,LIMIT,DAY,333.000000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081299,,,
Toy,2021-Nov-05 13:34:12,2021-Nov-05 13:34:13.121836,FILLED,FILL,MSFT,BUY,LIMIT,DAY,336.840000,200,0,200,0,336.840000,0.240000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081300,,,
Toy,2021-Nov-05 13:34:13,2021-Nov-05 13:34:23.010000,CANCELLED,CANCEL,HD,SELL,LIMIT,DAY,375.000000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081301,,,
Toy,2021-Nov-05 13:34:23,2021-Nov-05 20:00:00,CANCELLED,CANCEL,BA,SELL,LIMIT,DAY,224.870000,-200,0,0,-200,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081302,,,
Toy,2021-Nov-05 13:34:24,2021-Nov-05 13:34:49.010000,CANCELLED,CANCEL,HD,BUY,LIMIT,DAY,373.390000,100,0,0,100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081303,,,
Toy,2021-Nov-05 13:34:24,2021-Nov-05 13:35:01.010000,CANCELLED,CANCEL,CAT,SELL,LIMIT,DAY,206.340000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081304,,,
Toy,2021-Nov-05 13:34:31,2021-Nov-05 13:35:00.667558,FILLED,FILL,MSFT,SELL,LIMIT,DAY,336.890000,-200,0,-200,0,336.890000,1.749267,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081305,,,
Toy,2021-Nov-05 13:34:47,2021-Nov-05 13:35:42.013854,CANCELLED,CANCEL,GS,SELL,LIMIT,DAY,412.190000,-100,0,0,-100,0.000000,0.000000,SIM-1001-101,dlariviere,FILL_SIMULATOR,NASDAQ,367709330081306,,,
